epoch,0_jacc,0_val_jacc,10_jacc,10_val_jacc,1_jacc,1_val_jacc,2_jacc,2_val_jacc,3_jacc,3_val_jacc,4_jacc,4_val_jacc,5_jacc,5_val_jacc,6_jacc,6_val_jacc,7_jacc,7_val_jacc,8_jacc,8_val_jacc,9_jacc,9_val_jacc,I0,I1,I10,I2,I3,I4,I5,I6,I7,I8,I9,U0,U1,U10,U2,U3,U4,U5,U6,U7,U8,U9,acc,jaccard,loss,val_I0,val_I1,val_I10,val_I2,val_I3,val_I4,val_I5,val_I6,val_I7,val_I8,val_I9,val_U0,val_U1,val_U10,val_U2,val_U3,val_U4,val_U5,val_U6,val_U7,val_U8,val_U9,val_acc,val_jaccard,val_loss
10,0.41270028751072502,0.57490586915937392,0.0,0.0,0.39920223118421405,0.30929340300092334,0.0,0.0,0.49333245671720705,0.39678338562290483,0.0011464870251685398,0.0,0.0026523129729308058,0.00030514866663055473,0.0,0.0,2.3319264044026771e-05,0.0,0.00078911712913097749,0.0,0.0,0.0,3625.6075268817203,12935.298387096775,0.0,0.0,8612.9892473118271,2.446236559139785,14.897849462365592,0.0,0.013440860215053764,3.9704301075268815,0.0,8785.0860215053763,32402.870967741936,139.23387096774192,746.33333333333337,17458.793010752688,2133.6801075268818,5616.927419354839,772.02956989247309,576.38440860215053,5031.4838709677415,939.11021505376345,nan,0.1190769283457655,nan,75039.945945945947,196323.98198198198,0.0,0.0,299575.2702702703,0.0,63.54054054054054,0.0,0.0,0.0,0.0,130525.62162162163,634749.98198198201,27459.306306306305,6947.7837837837842,755009.61261261266,112510.18018018018,208228.14414414414,11032.279279279279,38194.666666666664,25712.333333333332,8119.2972972972975,0.45188828846355816,0.1164807096772575,1.6393862780149993
11,0.46304141747416966,0.086354312873210645,0.0,0.0,0.38315336941636191,0.33270704656780498,0.0,0.0,0.48182770922421225,0.56415240187800964,0.00027174806047721486,0.00012957294849155759,0.0019798440614765037,4.3323899698586963e-06,0.0,0.0,0.0,0.0,0.00063366511212084272,0.0009640846967295981,0.0,0.0,2869.0456989247314,10956.629032258064,0.0,0.0,7310.3172043010754,0.57795698924731187,11.344086021505376,0.0,0.0,2.4731182795698925,0.0,6196.0887096774195,28595.935483870966,250.69892473118279,634.14247311827955,15172.056451612903,2126.8118279569894,5729.7876344086026,768.27956989247309,1199.0188172043011,3902.8790322580644,546.01075268817203,nan,0.12099161394080166,nan,10225.765765765766,299667.43243243243,0.0,0.0,274914.42342342343,14.612612612612613,0.90090090090090091,0.0,0.0,24.828828828828829,0.0,118416.38738738738,900694.57657657657,27459.306306306305,6947.7837837837842,487305.24324324325,112775.18018018018,207945.47747747749,11032.279279279279,38194.666666666664,25753.783783783783,8119.2972972972975,0.46235153535464862,0.089482886486746946,1.5012222324405704
12,0.51228362636508051,0.68497169860157625,0.0,0.0,0.40330734336566715,0.44674552582482963,0.0,0.0,0.54997459540136229,0.62680331073629447,0.00092700620696870299,0.00039877926535855917,0.0016351871741807039,0.0030294903554657767,0.0,0.0,0.0,0.0,0.0010803418130654453,0.0059789106073659089,0.0,0.0,4019.7284946236559,12507.548387096775,0.0,0.0,8752.5618279569899,1.881720430107527,8.3897849462365599,0.0,0.0,5.903225806451613,0.0,7846.6854838709678,31012.448924731183,195.64516129032259,679.81720430107532,15914.483870967742,2029.8897849462367,5130.7795698924729,824.00806451612902,1147.2983870967741,5464.2204301075271,465.77956989247309,nan,0.13356437275693861,nan,104781.55855855856,275176.84684684686,0.0,0.0,361661.54054054053,45.090090090090094,633.20720720720726,0.0,0.0,162.87387387387386,0.0,152972.09909909911,615958.81981981976,27459.306306306305,6972.4864864864867,576993.66666666663,113070.29729729729,209014.43243243243,11032.279279279279,38196.747747747744,27241.396396396398,8119.2972972972975,0.58718019723892212,0.16072070139917188,1.3002907757286553
13,0.48758388934885311,0.63797917484671429,0.0,0.0,0.41399783787146999,0.41414698600052358,0.0,0.0,0.5360116684968016,0.69481305494000989,0.0023249026756167177,0.00010343297563162259,0.0024356440912048339,0.00051586459588505256,0.0,0.0,1.2709064104519344e-05,0.0,0.0022540978172377489,0.0025956031551044607,2.1621621621621621e-05,0.0,3364.0994623655915,14309.301075268817,0.0,0.0,9093.4811827956983,6.317204301075269,13.53494623655914,0.0,0.013440860215053764,11.424731182795698,0.013440860215053764,6899.5295698924729,34563.709677419356,358.8440860215054,688.02419354838707,16965.080645161292,2717.1908602150538,5557.0295698924729,1099.8387096774193,1057.5806451612902,5068.427419354839,621.63978494623655,nan,0.13133112463517363,nan,105350.82882882883,297306.55855855858,0.0,0.0,329842.05405405408,11.657657657657658,107.63063063063063,0.0,0.0,67.405405405405403,0.0,165132.08108108109,717876.90990990994,27459.306306306305,6953.0180180180178,474720.57657657657,112707.36036036036,208641.24324324325,11032.279279279279,38194.666666666664,25969.072072072071,8119.2972972972975,0.57936998637946879,0.15910491968307899,1.3154881967080605
14,0.41681621707021643,0.67020986199831201,0.0,0.0,0.37304332631878334,0.41835137507842746,0.0,0.0,0.56999742301249845,0.63527505797031114,0.0012574960031848138,0.00010416604163041456,0.0010353304015531944,0.0012563884957154257,0.0,0.0,0.0,0.0,0.0011559825851974177,0.0039415877145808718,0.0,0.0,2765.9005376344085,13257.217741935483,0.0,0.0,8086.4247311827958,2.674731182795699,7.002688172043011,0.0,0.0,6.209677419354839,0.0,6635.7795698924729,35538.010752688169,286.06182795698925,722.00268817204301,14186.774193548386,2127.0295698924733,6763.7231182795695,896.68010752688167,1674.1129032258063,5371.7741935483873,734.09946236559142,nan,0.12393688867194851,nan,89118.270270270266,276437.81081081083,0.0,0.0,361375.55855855858,11.72972972972973,261.98198198198196,0.0,0.0,105.25225225225225,0.0,132970.6936936937,660779.01801801799,27459.306306306305,6947.7837837837842,568848.96396396391,112606.08108108108,208519.88288288287,11032.279279279279,38195.027027027027,26703.009009009009,8119.2972972972975,0.57531410777891001,0.15719440339081614,1.3140270312627156
15,0.58120794217828364,0.74545283409574359,0.0,0.0,0.39957445599558533,0.40250588142985361,0.0,0.0,0.60332436567052616,0.69375940004532621,0.00044576177457116424,0.0,0.0033140108091985893,0.0014729652060882161,0.0,0.0,0.0,0.0,0.0036406607653513808,0.0035854816131853542,0.0,0.0,3573.2258064516127,10888.556451612903,0.0,0.0,8027.5161290322585,0.92741935483870963,19.35483870967742,0.0,0.0,15.776881720430108,0.0,6147.9301075268813,27250.381720430109,229.50268817204301,704.27419354838707,13305.473118279569,2080.5268817204301,5840.3064516129034,698.44354838709683,946.61559139784947,4333.5215053763441,604.25268817204301,nan,0.14468247247213784,nan,98106.126126126124,309320.18918918917,0.0,0.0,320045.18018018018,0.0,307.92792792792795,0.0,0.0,96.432432432432435,0.0,131606.08108108109,768486.13513513515,27459.306306306305,6947.7837837837842,461320.13513513515,112502.06306306306,209053.09009009009,11032.279279279279,38194.666666666664,26895.252252252252,8119.2972972972975,0.57556010259164347,0.16788877839910882,1.3350053907514692
16,0.52684839031326847,0.73010599416832833,0.0,0.0,0.41653029475774894,0.46297664421916834,0.0,0.0,0.5670374366800538,0.71960654390230272,0.00081349078209376382,0.00032522663407210349,0.0068655004267387885,0.0039669091303652223,0.0,0.0,0.0,0.0,0.0037750986705117518,0.0050480905825345465,0.0,0.0,2979.9139784946237,11921.212365591398,0.0,0.0,7732.8145161290322,1.760752688172043,30.857526881720432,0.0,0.0,14.596774193548388,0.0,5656.1129032258068,28620.276881720431,60.134408602150536,481.30913978494624,13637.220430107527,2164.4408602150538,4494.5779569892475,612.52688172043008,1575.3198924731182,3866.5940860215055,1073.8521505376343,nan,0.13835183742094689,nan,107788.71171171172,314148.29729729728,0.0,0.0,351263.39639639639,36.675675675675677,832.97297297297303,0.0,0.0,133.65765765765767,0.0,147634.33333333334,678540.2702702703,27459.306306306305,6947.7837837837842,488132.57657657657,112769.5945945946,209980.35135135136,11032.279279279279,38195.567567567567,26476.873873873872,8119.2972972972975,0.61217029083956465,0.17472994623970647,1.1633084743946522
17,0.52134052744861836,0.50105462802869316,0.0,0.0,0.42970448130258182,0.43744552542036147,1.900446985130903e-05,0.0,0.64407715229016804,0.72594057004734913,0.0022309000159083676,0.00015556420245924345,0.0037550473362020719,0.00022244601464594947,0.0,0.0,4.3236387743925283e-05,0.0,0.0020009360619954687,0.0017333558521444041,3.5869935613465573e-05,0.0,3300.5241935483873,14543.110215053763,0.0,0.013440860215053764,9867.9354838709678,4.825268817204301,20.094086021505376,0.0,0.040322580645161289,12.986559139784946,0.026881720430107527,6330.8413978494627,33844.446236559139,194.18010752688173,707.24731182795699,15321.04569892473,2162.9247311827958,5351.2204301075271,1121.497311827957,932.60752688172045,6490.2419354838712,749.42204301075265,nan,0.14574610502260751,nan,66788.045045045044,331664.57657657657,0.0,0.0,336759.80180180178,17.504504504504503,46.306306306306304,0.0,0.0,45.675675675675677,0.0,133294.93693693692,758184.86486486485,27459.306306306305,6947.7837837837842,463894.45045045047,112522.70270270271,208168.73873873873,11032.279279279279,38194.666666666664,26351.009009009009,8119.2972972972975,0.58151877570796662,0.15150473541505941,1.2682437843030638
18,0.52177899472385891,0.79289407168998882,0.0,0.0,0.40776358167578769,0.39118298706658128,0.0,0.0,0.59767393183746798,0.59204483591742829,0.0012953112363318364,0.00058768711337056384,0.0013900284291974252,0.0018925877309310844,0.0,0.0,0.0,0.0,0.0043295596677463844,0.0084393907546406466,0.0,0.0,2915.7795698924733,11779.776881720431,0.0,0.0,8067.4139784946237,2.6478494623655915,6.895161290322581,0.0,0.0,23.225806451612904,0.0,5588.1505376344085,28888.741935483871,279.09946236559142,824.49193548387098,13498.018817204302,2044.1801075268818,4960.4462365591398,719.52956989247309,1019.3817204301075,5364.4731182795695,598.6236559139785,nan,0.1394755825063991,nan,103652.89189189189,248738.8018018018,0.0,0.0,360326.04504504503,66.369369369369366,394.19819819819821,0.0,0.0,235.47747747747746,0.0,130727.28828828828,635863.03603603609,27459.306306306305,6947.7837837837842,608612.7657657658,112933.17117117117,208285.29729729731,11032.279279279279,38195.747747747744,27902.18918918919,8119.2972972972975,0.56417972010535167,0.16245832366117641,1.3849385525729205
19,0.50702562007709073,0.74900105752829926,0.0,0.0,0.42228764285139536,0.43752325965537547,0.0,0.0,0.61348572410650126,0.64417575503874103,0.0011262260958511158,0.00017687557103570129,0.0021085911092628726,0.00050950246772404439,0.0,0.0,0.0,0.0,0.0070862584349167907,0.023546020882581592,0.0,0.0,2602.5134408602153,14023.153225806451,0.0,0.0,8981.5860215053763,2.28494623655914,10.631720430107526,0.0,0.0,46.16935483870968,0.0,5132.9032258064517,33207.586021505376,278.46774193548384,684.74462365591398,14640.252688172042,2028.8521505376343,5042.0967741935483,635.24193548387098,1201.2231182795699,6515.3360215053763,920.5913978494624,nan,0.1411927329704562,nan,115350.06306306306,266724.17117117118,0.0,0.0,368617.68468468467,19.918918918918919,106.05405405405405,0.0,0.0,696.88288288288288,0.0,154005.20720720722,609622.83783783787,27459.306306306305,6947.7837837837842,572231.54054054059,112615.43243243243,208152.1891891892,11032.279279279279,38194.666666666664,29596.630630630632,8119.2972972972975,0.5942765060845796,0.16863022464943248,1.2672686265395567
20,0.66485465896578611,0.65363311469780183,0.0,0.0,0.42769222038128002,0.47028909710845024,0.0,0.0,0.61915572289027321,0.70791871410129237,0.0022836512320842123,2.0819785458516938e-05,0.0041715214545663777,0.015512530580981121,0.0,0.0,0.0,0.0,0.011674661325180538,0.021529802682150725,0.0,0.0,4893.8575268817203,14586.075268817205,0.0,0.0,9692.3252688172051,5.645161290322581,27.28494623655914,0.0,0.0,74.422043010752688,0.0,7360.7930107526881,34104.139784946237,264.38172043010752,755.55107526881716,15654.099462365592,2471.989247311828,6540.7661290322585,976.03494623655911,1024.6639784946237,6374.6639784946237,648.97849462365593,nan,0.15725749420447005,nan,115711.04504504504,300206.69369369367,0.0,0.0,352497.54954954953,2.3423423423423424,3261.7207207207207,0.0,0.0,631.07207207207205,0.0,177027.51351351352,638345.0,27459.306306306305,6982.135135135135,497935.06306306308,112505.5945945946,210263.6126126126,11037.774774774774,38194.666666666664,29311.558558558558,8119.2972972972975,0.61062818980431777,0.16990037081419407,1.1867711834005408
21,0.5758965844813726,0.71577551684802221,0.0,0.0,0.38810718627170632,0.46001081282471445,0.0,0.0,0.59994610160787643,0.71414518353519907,0.00076322107045224323,0.0001362003588903464,0.0032334028819990968,0.0027039655502552437,0.0,0.0,0.0,0.0,0.0077604871609411891,0.017423331479844852,0.0,0.0,3391.3172043010754,12120.247311827958,0.0,0.0,8743.2661290322576,1.9220430107526882,17.809139784946236,0.0,0.0,43.696236559139784,0.0,5888.760752688172,31229.12365591398,134.74462365591398,624.55645161290317,14573.41935483871,2518.3306451612902,5507.8629032258068,682.19086021505382,1672.0698924731182,5630.6048387096771,650.20698924731187,nan,0.1432460894067589,nan,111615.87387387388,307115.00900900899,0.0,0.0,352054.93693693692,15.333333333333334,564.98198198198202,0.0,0.0,484.69369369369372,0.0,155936.98198198198,667625.63063063065,27459.306306306305,6948.4144144144148,492973.90090090089,112579.24324324324,208945.70270270269,11039.315315315316,38194.666666666664,27818.657657657659,8119.2972972972975,0.60988595732697493,0.17365409187244782,1.1741846778371312
22,0.62511521365381495,0.72997037428916056,0.0,0.0,0.49352546049627039,0.44848134288551783,0.0,0.0,0.6483545947804995,0.77451029925031978,0.0029794781415926719,1.6815161895177644e-05,0.007211144280179627,0.0019081617004958939,0.0,0.0,0.0,0.0,0.0068604328146021822,0.010177305079419588,0.0,0.0,3329.0779569892475,13665.072580645161,0.0,0.0,7702.8360215053763,5.698924731182796,29.43548387096774,0.0,0.0,27.086021505376344,0.0,5325.5430107526881,27688.68817204301,99.266129032258064,594.21236559139788,11880.591397849463,1912.7258064516129,4081.9435483870966,456.86021505376345,1073.9516129032259,3948.1505376344085,797.65053763440858,nan,0.1621860294697236,nan,114934.48648648648,325256.10810810811,0.0,0.0,334076.84684684686,1.8918918918918919,397.72972972972974,0.0,0.0,283.01801801801804,0.0,157450.89189189189,725238.88288288284,27459.306306306305,6951.2072072072069,431339.45045045047,112511.07207207207,208436.07207207207,11032.279279279279,38194.666666666664,27808.738738738739,8119.2972972972975,0.61262532665922831,0.17864220894243715,1.1848004433485839
23,0.69319255697261128,0.68944829374012895,0.0,0.0,0.42654155072253319,0.42580615058977495,0.0,0.0,0.65200543707715908,0.77469491240225352,0.0015267175572519084,3.2032445022914805e-06,0.0040809740552242525,0.0041330764154341917,0.0,0.0,0.0,0.0,0.010511890281149244,0.0019884000761334632,2.2150847269908075e-05,0.0,4456.3709677419356,11607.674731182795,0.0,0.0,8510.3360215053763,2.782258064516129,24.475806451612904,0.0,0.0,53.198924731182792,0.013440860215053764,6428.7634408602153,27213.467741935485,144.75806451612902,658.73655913978496,13052.553763440861,1822.3790322580646,5997.5403225806449,613.75,559.15322580645159,5060.833333333333,606.78763440860212,nan,0.162534661592109,nan,115368.33333333333,322945.22522522521,0.0,0.0,315848.31531531533,0.36036036036036034,863.99099099099101,0.0,0.0,54.963963963963963,0.0,167334.27927927929,758432.5045045045,27459.306306306305,6947.7837837837842,407706.71171171172,112498.54954954956,209043.07207207207,11032.279279279279,38194.666666666664,27642.306306306305,8119.2972972972975,0.59704866334124729,0.17237036695165703,1.2861989124401196
24,0.61803348919935763,0.77956667367743793,0.0,0.0,0.39870150315461561,0.41382474953398207,0.0,0.0,0.66865549793888501,0.80608663075074549,0.00090079334932331961,0.00015338502579486225,0.012810563218672598,0.034214195766136726,0.0,0.0,9.5569402500095563e-06,0.0,0.0074962222345007698,0.014473256888755653,0.0,0.0,4091.2903225806454,12077.405913978495,0.0,0.0,10920.645161290322,2.2311827956989245,85.685483870967744,0.0,0.013440860215053764,39.752688172043008,0.0,6619.8521505376348,30291.84946236559,411.89516129032256,879.59677419354841,16332.244623655914,2476.9086021505377,6688.6586021505373,713.61559139784947,1406.3978494623657,5303.0295698924729,543.96505376344089,nan,0.15514614782141864,nan,115770.27927927928,321078.64864864864,0.0,0.0,318056.39639639639,17.261261261261261,7345.6306306306305,0.0,0.0,417.54954954954957,0.0,148505.93693693692,775880.7297297297,27459.306306306305,6964.3693693693695,394568.5045045045,112535.50450450451,214695.40540540541,11032.72972972973,38194.666666666664,28849.72972972973,8119.2972972972975,0.6031468145482175,0.18621080833116846,1.2109860611391496
