epoch,0_jacc,0_val_jacc,10_jacc,10_val_jacc,1_jacc,1_val_jacc,2_jacc,2_val_jacc,3_jacc,3_val_jacc,4_jacc,4_val_jacc,5_jacc,5_val_jacc,6_jacc,6_val_jacc,7_jacc,7_val_jacc,8_jacc,8_val_jacc,9_jacc,9_val_jacc,I0,I1,I10,I2,I3,I4,I5,I6,I7,I8,I9,U0,U1,U10,U2,U3,U4,U5,U6,U7,U8,U9,acc,jaccard,loss,val_I0,val_I1,val_I10,val_I2,val_I3,val_I4,val_I5,val_I6,val_I7,val_I8,val_I9,val_U0,val_U1,val_U10,val_U2,val_U3,val_U4,val_U5,val_U6,val_U7,val_U8,val_U9,val_acc,val_jaccard,val_loss
10,0.81744307115724979,0.69598329211526899,0.00030557117363776365,0.0,0.2614161249969259,0.0018862910585833404,0.00096927734856969302,0.0,0.70993131348310212,0.45734239309230129,0.15356464874288428,0.19803470887842681,0.27703286965078888,0.23587082726423594,0.0036606693084880564,0.0,0.033089786581980501,0.00069083042199924232,0.36865456677435132,0.16811128077850576,0.043130833714452019,0.0026721896317722688,27297.021505376346,12887.266129032258,0.67204301075268813,2.196236559139785,36385.134408602149,3329.2526881720432,9296.1075268817203,10.685483870967742,136.18279569892474,11047.723118279569,356.94892473118279,33393.177419354841,49297.900537634407,2199.3010752688174,2265.8494623655915,51251.62634408602,21679.81182795699,33555.973118279573,2918.9973118279568,4115.5537634408602,29967.682795698925,8275.9569892473119,0.59338851785787972,0.24265443026658451,3.0880436455049822,81987.972972972973,645.43243243243239,0.0,0.0,286086.64864864864,44895.198198198195,118753.28828828828,0.0,32.657657657657658,10753.315315315316,36.486486486486484,117801.63963963964,342170.1171171171,27463.27027027027,6997.1531531531527,625541.5045045045,226703.68468468467,503467.46846846846,11263.450450450451,47273.045045045044,63965.45945945946,13654.153153153153,0.42951773550059347,0.16005380120373577,3.4812349113258154
11,0.81803077059187679,0.66964947809751207,0.033638009747076841,0.0,0.32980337460628079,0.09552540047773736,0.00042546625959052377,0.00014826053329313827,0.71373645238464434,0.65028523457141596,0.17936476315584696,0.23048984809839282,0.34033782259711398,0.49613312871937937,0.0033764455839500451,0.001183968743225179,0.047670600618402954,0.00019321735114544739,0.38325062696761114,0.14274240750263051,0.035405826081481621,0.036970591441087143,27142.104838709678,14421.510752688173,75.107526881720432,0.978494623655914,36686.408602150535,3661.9973118279568,10456.416666666666,9.8521505376344081,298.52419354838707,11430.215053763441,238.84408602150538,33179.809139784949,43727.602150537634,2232.8172043010754,2299.8172043010754,51400.497311827959,20416.481182795698,30723.639784946237,2917.9059139784945,6262.2284946236559,29824.387096774193,6745.8978494623652,0.6257425916771735,0.26227637805398873,3.0103361734779934,78629.909909909911,33025.522522522522,0.0,1.0810810810810811,301260.54054054053,50794.198198198195,207585.81981981982,13.333333333333334,9.1891891891891895,18376.513513513513,791.4414414414415,117419.50450450451,345725.03603603604,57544.360360360362,7291.7657657657655,463274.45945945947,220374.99099099098,418407.4954954955,11261.558558558558,47558.819819819822,128738.99099099099,21407.324324324323,0.54603589869834279,0.21121104868507443,3.3498224267014511
12,0.80725178818237187,0.76367623337730395,0.0060175596741334353,0.0,0.34429507235685936,0.19217839737119327,0.00049316766391278345,0.0,0.73229340311015279,0.67304711499426295,0.17543208722377387,0.18618718363060444,0.30030701943272908,0.62976760409480792,0.0045190080777269383,0.00015679473922290959,0.051774865926231796,0.057172557392140666,0.36182430218759493,0.10766758994081344,0.029438422216582678,0.0043982909207580514,28110.451612903227,17540.12634408602,20.080645161290324,1.2150537634408602,37581.897849462366,3389.8629032258063,9822.3870967741932,14.838709677419354,430.75268817204301,10346.236559139785,183.35483870967741,34822.408602150535,50945.040322580644,3337.0080645161293,2463.7741935483873,51320.819892473119,19322.935483870966,32707.817204301075,3283.6209677419356,8319.7258064516136,28594.642473118278,6228.4193548387093,0.61879758576872523,0.2557860632774609,3.0476414952226865,89885.504504504512,65949.225225225222,0.0,0.0,323512.16216216219,38294.369369369371,206836.22522522524,1.8018018018018018,2438.3153153153153,20038.864864864863,77.927927927927925,117701.06306306306,343166.69369369367,38989.252252252256,7174.3603603603606,480667.92792792793,205676.72072072071,328432.6216216216,11491.468468468469,42648.351351351354,186117.89189189189,17717.774774774774,0.59101448778633603,0.23765925149646427,2.9067769995680801
13,0.81517219857526357,0.54786024244403941,0.0016711521209791108,0.0,0.36421553814147822,0.23043196853041228,0.00037036718954641288,0.0,0.74451464967209835,0.66415273144483034,0.17036775044463104,0.20187912018664977,0.34409260261684488,0.61709710124861938,0.0069074880586933642,0.0046388010754385024,0.068742599541807975,0.089241629941373829,0.42866146750225009,0.11014553716245262,0.037944297355321926,0.0048718802690877238,26458.854838709678,17929.682795698925,4.381720430107527,0.92741935483870963,38931.263440860217,3364.0376344086021,10356.927419354839,26.088709677419356,562.61290322580646,12664.508064516129,282.35483870967744,32457.994623655915,49228.220430107525,2621.9758064516127,2504.0537634408602,52290.795698924732,19745.741935483871,30099.244623655915,3776.8736559139784,8184.3413978494627,29544.31182795699,7441.2983870967746,0.63750317957132097,0.27115091920171958,2.9853759843816041,64247.432432432433,84326.261261261257,0.0,0.0,290383.60360360361,37029.855855855858,196995.72972972973,56.936936936936938,4350.2432432432433,23014.576576576575,302.97297297297297,117269.74774774775,365948.6216216216,66580.360360360355,6949.9459459459458,437224.13513513515,183425.88288288287,319229.71171171172,12274.063063063064,48746.792792792796,208946.97297297296,62188.099099099098,0.55414160898139886,0.22457445566390036,2.9939304235819222
14,0.8392096666502078,0.89719752106667006,0.00017321051882736478,0.0,0.39763974879690978,0.28934649528937717,3.9811135970953798e-05,3.8383541137560219e-05,0.74978775275334197,0.66861817463461171,0.19007913080724093,0.30524937050435702,0.34841160302710072,0.35713526365305326,0.0088843290395044378,0.0025202835011587156,0.057341889341042986,0.14081600237823813,0.43542643039344597,0.12813226289009325,0.046162147628836275,0.053555916720374373,28692.244623655915,19465.752688172044,0.37634408602150538,0.094086021505376344,37583.887096774197,3563.2903225806454,10685.870967741936,30.21505376344086,397.76881720430106,12563.448924731183,399.69086021505376,34189.602150537634,48953.236559139783,2172.755376344086,2363.3091397849462,50126.034946236556,18746.352150537634,30670.25,3400.9381720430106,6936.7930107526881,28853.206989247312,8658.4112903225814,0.65399245701489905,0.27937779273567531,2.9375765586412079,113186.56756756757,141794.01801801802,0.0,0.27027027027027029,268174.82882882882,72902.657657657663,74905.810810810814,33.243243243243242,6221.8738738738739,23638.954954954956,2341.7117117117118,126155.68468468469,490049.19819819822,67386.288288288284,7041.3063063063064,401088.15315315314,238829.83783783784,209740.72972972973,13190.279279279279,44184.423423423425,184488.70270270269,43724.612612612611,0.5560241126799369,0.25841906128900649,3.1456046555493331
15,0.81888803847567149,0.79821981505213346,0.00033730469455855246,0.0,0.38243128543635657,0.15608207895753867,6.1929126056173091e-05,0.0,0.73896727983815969,0.66544091735027022,0.20168940046587788,0.28660146443085582,0.37901276647175314,0.65742998182723211,0.016194568794746612,0.0041882636334488457,0.052557338707383695,0.045197541505112029,0.39117415750629086,0.082065476768988593,0.047570271290733795,0.0074883170618270699,26023.258064516129,17675.080645161292,0.37634408602150538,0.14784946236559141,36074.551075268821,3770.3897849462364,10823.959677419354,55.81989247311828,342.75,10917.255376344086,376.27688172043008,31778.774193548386,46217.663978494624,1115.739247311828,2387.3978494623657,48817.521505376346,18694.040322580644,28558.298387096773,3446.8279569892475,6521.4489247311831,27908.93817204301,7909.916666666667,0.64483198779885487,0.27535312189159894,2.9004615365817981,94064.459459459453,54802.108108108107,0.0,0.0,283839.18918918917,49728.630630630629,201090.06306306308,63.783783783783782,1876.4504504504505,24487.054054054053,405.85585585585585,117842.8018018018,351110.82882882882,27951.558558558558,6973.0090090090089,426543.03603603604,173511.43243243243,305872.97297297296,15229.17117117117,41516.648648648646,298384.35135135136,54198.54054054054,0.56177524671898227,0.24570125968976428,3.1532061508109979
16,0.83624794649624767,0.86468544663226599,0.010541956474400852,0.0,0.40052683536049555,0.31770197641227949,0.00043992842105807954,0.0,0.75712350695192832,0.65841831000171902,0.18811371475842018,0.40657211509201319,0.37915001468197262,0.11396475613924117,0.0045019180440742396,0.00074263177521733965,0.036789634484515825,0.0,0.40281890560826195,0.11751453973696517,0.040105495481532701,0.0269724113445227,28495.139784946237,18545.615591397851,22.123655913978496,0.91397849462365588,37525.682795698922,3428.1236559139784,10808.672043010753,14.39516129032258,213.09139784946237,10693.150537634408,289.3736559139785,34074.989247311831,46303.053763440861,2098.6290322580644,2077.5618279569894,49563.489247311831,18223.677419354837,28507.639784946237,3197.5618279569894,5792.1586021505373,26545.801075268817,7215.311827956989,0.66376365280600003,0.27785089606935531,2.8465044793262275,102987.2072072072,179774.89189189189,0.0,0.0,252104.65765765766,88709.720720720725,24026.216216216217,8.378378378378379,0.0,24081.072072072071,1864.3243243243244,119103.66666666667,565860.16216216213,27459.306306306305,6948.4144144144148,382894.36036036036,218189.3873873874,210821.45945945947,11282.009009009009,39337.099099099098,204919.93693693692,69119.67567567568,0.53191505520193427,0.22787019883038404,3.1049264121699975
17,0.82652895582369224,0.77340218898723756,0.00090012896078380466,0.0,0.3634534080648848,0.12810213996796782,5.6544263414843763e-05,0.0,0.76179624377857824,0.59847191336375805,0.19869919791773932,0.28357754523680329,0.38312721687665047,0.44490006890064082,0.0062488452273464102,0.00085332899896381476,0.056870971813067127,0.019123381799153513,0.40871812788513218,0.16815048469437446,0.049061751103781678,0.0052590509556091139,27059.822580645163,15682.806451612903,1.3978494623655915,0.13440860215053763,38830.110215053763,3672.5188172043013,11930.650537634408,19.274193548387096,495.44354838709677,11707.951612903225,382.5940860215054,32739.110215053763,43149.427419354841,1552.9435483870968,2377.0510752688174,50971.779569892475,18482.806451612902,31140.180107526881,3084.4408602150538,8711.7123655913983,28645.540322580644,7798.2150537634407,0.65546954799723878,0.27776921742864286,2.8623879103250403,91057.252252252249,48399.324324324327,0.0,0.0,229993.99099099098,102468.97297297297,103505.97297297297,9.4594594594594597,2218.7297297297296,18975.62162162162,860.0,117735.96396396396,377818.23423423426,47626.819819819822,7042.0180180180178,384302.06306306308,361343.74774774775,232649.93693693692,11085.360360360361,116021.82882882883,112849.04504504504,163527.60360360361,0.47203206156825162,0.22016728208222805,3.0565311608013808
18,0.82686495176984287,0.90087102287076126,0.012989040749245558,0.0,0.36418719818544015,0.19759482757391444,5.7577635590097481e-05,0.0,0.74901762168487518,0.67119060009406573,0.2104245282803173,0.31586656809237851,0.36271675501060369,0.7659097155987763,0.0025486130401072195,5.6734047804108683e-05,0.073755309655680126,0.15117099192845884,0.42637304356117767,0.17883440511963961,0.060743314612530915,0.013425966365583653,26388.392473118278,17654.075268817203,25.940860215053764,0.14784946236559141,37107.599462365593,3711.0645161290322,11278.997311827958,7.325268817204301,766.74731182795699,11635.408602150537,507.05645161290323,31913.787634408603,48475.276881720427,1997.1344086021506,2567.8279569892475,49541.690860215051,17636.083333333332,31095.881720430109,2874.2177419354839,10395.825268817205,27289.268817204302,8347.5268817204305,0.64192704992589134,0.28087981401685552,2.8533423946749781,108238.46846846846,68662.342342342337,0.0,0.0,259906.33333333334,106861.72072072072,200829.53153153154,0.63063063063063063,9314.8378378378384,18608.747747747748,1084.2342342342342,120148.68468468469,347490.58558558556,36096.792792792796,6948.2342342342345,387231.78378378379,338312.85585585586,262210.45045045047,11115.558558558558,61617.891891891893,104055.74774774775,80756.513513513521,0.61155731828363091,0.29044734833558022,2.7818476745674201
19,0.83055369059244788,0.80194960309194063,0.013239347848922924,0.0,0.39637306252926946,0.2935171637688534,7.5803517283201942e-05,0.0,0.77196005361274489,0.68587466642848693,0.20996652493040283,0.2554120078933364,0.39344522492163603,0.75381998284309681,0.0063293014171465229,0.00017736986292534503,0.057218100194778812,0.20545904722018049,0.42633945431082559,0.078055052397168062,0.056835441979634735,0.025943226618252702,27215.583333333332,18454.448924731183,19.650537634408604,0.16129032258064516,39362.956989247308,3645.1989247311826,11148.206989247312,16.655913978494624,443.00806451612902,11410.475806451614,493.38709677419354,32768.0,46558.282258064515,1484.252688172043,2127.7419354838707,50990.924731182793,17360.857526881722,28334.83870967742,2631.5564516129034,7742.4462365591398,26763.827956989247,8680.9758064516136,0.66681552486073581,0.28748509144137208,2.793463473678917,95135.144144144142,107289.73873873874,0.0,0.0,283848.92792792793,39315.75675675676,191968.33333333334,1.9819819819819819,10536.369369369369,24846.063063063062,1163.5135135135135,118629.82882882883,365531.39639639639,36216.585585585584,6947.8738738738739,413849.55855855858,153930.72972972973,254660.71171171172,11174.288288288288,51282.090090090089,318314.60360360361,44848.450450450451,0.59687863491676951,0.28183710182947641,3.0096984188835898
20,0.84649456314502514,0.8881234906159764,0.011097641613400926,0.0,0.39269139755122007,0.32545411773633587,7.1452362709781392e-05,0.0,0.76512978095341833,0.72360154832692103,0.22499837500609371,0.36212612064782285,0.40060429681180482,0.73299007798257654,0.0083853341275406026,0.00098407016258936285,0.053502276240935183,0.17053748952941294,0.42767533785361589,0.16842134110001669,0.056320374187313844,0.057154062745696746,28524.946236559139,17891.491935483871,16.241935483870968,0.17473118279569894,37576.983870967742,3870.9543010752686,12141.532258064517,30.766129032258064,450.53763440860217,12185.177419354839,396.06182795698925,33697.731182795702,45561.201612903227,1463.5483870967741,2445.4220430107525,49111.908602150535,17204.365591397851,30308.043010752688,3669.0403225806454,8420.9059139784949,28491.653225806451,7032.3010752688169,0.66438142602802608,0.28972462089573442,2.7813377162461639,105653.81081081081,115912.24324324324,0.0,0.0,277440.75675675675,101719.95495495496,181610.96396396396,10.990990990990991,16866.882882882885,15115.234234234234,3082.6126126126128,118962.97297297297,356155.40540540538,64172.990990990991,6950.9369369369369,383416.47747747746,280896.48648648651,247767.28828828828,11168.909909909909,98904.252252252249,89746.549549549556,53935.144144144142,0.64608083329759203,0.3117629380770317,2.7188977808565706
21,0.83643280283097687,0.79715466903159737,0.00345398524106624,0.0,0.44117838184134789,0.20542405356383264,7.6391442848833336e-05,0.0,0.78534336978889285,0.71248861810111475,0.25718623171860111,0.30253879162188346,0.42602733430812595,0.39099639144077863,0.007948242349538958,0.00030669622787852569,0.086665434768541369,0.013352584136534075,0.45217404114015686,0.26744043285841396,0.050326205927726214,0.026336353994184204,27572.83870967742,20677.787634408603,5.080645161290323,0.18817204301075269,38910.825268817207,4447.9784946236559,11762.594086021505,28.844086021505376,997.27150537634407,12294.567204301075,392.43279569892474,32964.798387096773,46869.448924731179,1470.9516129032259,2463.260752688172,49546.258064516129,17294.776881720431,27609.951612903227,3628.989247311828,11507.14247311828,27189.90053763441,7797.7822580645161,0.6797034200481189,0.30425567466889308,2.7295222102954821,93765.045045045044,98338.990990990991,0.0,0.0,287494.41441441444,89461.369369369364,90529.972972972973,3.4234234234234235,678.19819819819816,20016.91891891892,2938.7387387387389,117624.65765765766,478712.15315315314,63164.180180180178,6947.7837837837842,403507.3783783784,295702.14414414414,231536.59459459459,11162.261261261261,50791.531531531531,74846.270270270266,111584.87387387388,0.54021962913306987,0.24691259917965616,2.9802039700585441
