epoch,0_jacc,0_val_jacc,10_jacc,10_val_jacc,11_jacc,11_val_jacc,12_jacc,12_val_jacc,13_jacc,13_val_jacc,14_jacc,14_val_jacc,15_jacc,15_val_jacc,16_jacc,16_val_jacc,17_jacc,17_val_jacc,18_jacc,18_val_jacc,1_jacc,1_val_jacc,2_jacc,2_val_jacc,3_jacc,3_val_jacc,4_jacc,4_val_jacc,5_jacc,5_val_jacc,6_jacc,6_val_jacc,7_jacc,7_val_jacc,8_jacc,8_val_jacc,9_jacc,9_val_jacc,I0,I1,I10,I11,I12,I13,I14,I15,I16,I17,I18,I2,I3,I4,I5,I6,I7,I8,I9,U0,U1,U10,U11,U12,U13,U14,U15,U16,U17,U18,U2,U3,U4,U5,U6,U7,U8,U9,acc,jaccard,loss,val_I0,val_I1,val_I10,val_I11,val_I12,val_I13,val_I14,val_I15,val_I16,val_I17,val_I18,val_I2,val_I3,val_I4,val_I5,val_I6,val_I7,val_I8,val_I9,val_U0,val_U1,val_U10,val_U11,val_U12,val_U13,val_U14,val_U15,val_U16,val_U17,val_U18,val_U2,val_U3,val_U4,val_U5,val_U6,val_U7,val_U8,val_U9,val_acc,val_jaccard,val_loss
128,0.9807866564673019,0.94646530040011478,0.92187409962607048,0.89471182359455914,0.69286190922893909,0.56181910672499746,0.48785038455907637,0.24382741760812032,0.90107709651792789,0.82941920169520045,0.75939273712358757,0.39520158704115271,0.78425373667695686,0.50169319848216853,0.77348589662092271,0.43542047351746443,0.55801114928995355,0.15204128578000922,0.58036142828491011,0.52492063139666545,0.82002779162839146,0.64514445372518281,0.88963880959041652,0.83283815810087392,0.60316192909613542,0.21477859147469588,0.59583887802070878,0.29041485027350333,0.36171466687254505,0.35658957035239097,0.39301975369037129,0.29717083254764748,0.54371643847326345,0.46936551092598378,0.89386234334231052,0.86888485237836699,0.71133840516947089,0.4720912302365155,98680.598319327735,9621.5294117647063,8415.8134453781513,2769.4319327731091,240.82016806722689,15210.425210084033,658.17142857142858,571.70252100840332,521.47899159663871,156.11932773109243,705.17815126050425,43949.979831932775,876.01008403361345,1219.8504201680673,1267.7478991596638,224.13949579831933,823.13277310924366,34823.910924369746,1786.1193277310924,100613.7243697479,11733.174789915967,9129.0268907563022,3997.0907563025212,493.63529411764705,16880.270588235293,866.70756302521011,728.97647058823532,674.19327731092437,279.77815126050422,1215.0672268907563,49402.048739495796,1452.3630252100841,2047.2823529411764,3504.8285714285716,570.30084033613446,1513.9008403361345,38958.919327731091,2510.9277310924372,0.94870789682163914,0.69748811106732944,0.14973424077033998,416453.08000000002,45215.220000000001,36176.080000000002,11044.24,761.0,65774.220000000001,2119.6399999999999,2654.8400000000001,662.44000000000005,152.02000000000001,5201.6800000000003,233375.66,2335.6999999999998,3545.46,7709.9799999999996,851.01999999999998,4633.5200000000004,183398.48000000001,6208.8400000000001,440008.82000000001,70085.419999999998,40433.220000000001,19658.0,3121.0599999999999,79301.539999999994,5363.4399999999996,5291.7600000000002,1521.3800000000001,999.86000000000001,9909.4599999999991,280217.29999999999,10874.92,12208.26,21621.439999999999,2863.7399999999998,9871.8799999999992,211073.39999999999,13151.780000000001,0.90633085250854495,0.52277884611871661,0.31801481127738951
129,0.98055991307285939,0.94816763110979496,0.92141261206563974,0.88856796758362278,0.69190156054965879,0.55168911601356807,0.5126758696015884,0.15579418858389801,0.89716587193874286,0.8276863637439833,0.73910829680415047,0.40113774051843915,0.81210901207804276,0.38746239065700672,0.82400461187608887,0.33332336090709191,0.55742513563526574,0.12829702757806632,0.57598066256782643,0.50616532944011516,0.81553957257167187,0.65634596300955628,0.88975766995362005,0.82727300697559436,0.60883118755236809,0.22767689961411616,0.60949760855708912,0.27627293208883169,0.35312495997935178,0.35802004759606831,0.39467449418178008,0.2737606135305396,0.5346608737905052,0.4688961179426594,0.89328172156673669,0.86257216684100779,0.71166249123668657,0.45387756451586242,98821.818487394965,9426.042016806723,8570.1361344537818,2732.4285714285716,272.95294117647057,14645.302521008403,592.8319327731092,617.01176470588234,545.31932773109247,163.52605042016808,675.61176470588236,44184.344537815123,908.58487394957979,1250.3428571428572,1204.8991596638655,221.45882352941177,787.80168067226896,34972.636974789915,1880.0974789915967,100781.01008403361,11558.043697478992,9301.0840336134461,3949.1579831932772,532.40840336134454,16323.963025210083,802.09075630252096,759.76470588235293,661.79159663865551,293.35966386554622,1172.9764705882353,49658.852100840333,1492.3428571428572,2051.4319327731091,3412.1042016806723,561.11764705882354,1473.4605042016806,39150.736134453779,2641.8386554621848,0.94858598168156727,0.70123021713577216,0.15058777011743113,415330.76000000001,47039.160000000003,36222.099999999999,10646.639999999999,434.07999999999998,65022.660000000003,1714.9200000000001,2001.22,891.32000000000005,119.56,4742.8400000000001,231237.20000000001,2517.0,3433.52,7804.8800000000001,719.63999999999999,4508.6800000000003,186772.32000000001,5490.9200000000001,438035.15999999997,71668.240000000005,40764.580000000002,19298.259999999998,2786.2399999999998,78559.539999999994,4275.1400000000003,5164.9399999999996,2674.04,931.89999999999998,9370.1399999999994,279517.40000000002,11055.139999999999,12428.0,21800.119999999999,2628.7199999999998,9615.5200000000004,216529.5,12097.799999999999,0.90511714458465575,0.50173612780262233,0.32025341182947159
130,0.98021331435590286,0.94676395502063293,0.92398460694015538,0.89107928253405877,0.69243847762021105,0.5624864828894176,0.51093597318745942,0.23709443350264331,0.90190067671870033,0.83743301228548295,0.77054134787973361,0.30911763568140499,0.79180894132795188,0.4665185038198234,0.80440880792616465,0.41009429918559798,0.5598876271807971,0.20294371276262149,0.57998786183602924,0.51350271929055968,0.81989167738791768,0.6437434126757946,0.89214716983667475,0.8303087557934159,0.63563398146085548,0.24158796865977555,0.59908345068478031,0.29458889340291883,0.36177665788256985,0.34905729401170649,0.39118149842581662,0.27899196307072349,0.5403167072204148,0.45558716712170316,0.8937980759381976,0.8663707280588876,0.7213742174808041,0.47206643402797749,98444.053781512601,9826.9529411764706,8747.8638655462182,2679.7462184873948,282.09075630252102,15043.33949579832,590.90420168067226,537.4386554621849,558.09747899159663,151.39831932773109,738.81680672268908,44410.005042016805,939.95630252100841,1166.8655462184875,1248.0218487394959,213.83361344537815,819.1882352941177,34537.981512605045,1832.8773109243698,100431.25546218487,11985.672268907563,9467.5428571428565,3870.0134453781511,552.10588235294119,16679.596638655461,766.86890756302523,678.74789915966392,693.79831932773106,270.40840336134454,1273.8487394957983,49778.788235294116,1478.7697478991597,1947.7512605042016,3449.7025210084034,546.63529411764705,1516.126050420168,38641.816806722687,2540.8134453781513,0.94925074316874269,0.70375321427848103,0.14824475709881102,415133.84000000003,45674.019999999997,36237.040000000001,10819.360000000001,731.91999999999996,66109.960000000006,1438.3800000000001,2351.02,841.94000000000005,207.09999999999999,5040.0600000000004,236197.5,2619.0599999999999,3770.6199999999999,7442.46,742.17999999999995,4285.1800000000003,182604.04000000001,5578.8999999999996,438476.59999999998,70950.660000000003,40666.459999999999,19234.880000000001,3087.04,78943.580000000002,4653.1800000000003,5039.5,2053.04,1020.48,9815.0599999999995,284469.47999999998,10841.02,12799.6,21321.599999999999,2660.2199999999998,9405.8400000000001,210768.94,11818.040000000001,0.90613637804985048,0.516280876515534,0.34180524021387099
131,0.98017212949978072,0.94708779373473007,0.91978283343986089,0.9012879280299555,0.70011240775413963,0.55147304946217535,0.51336389890309719,0.17125423536180823,0.90497819527840839,0.81665987848952504,0.78459791366332876,0.31275695284159616,0.79536915640960415,0.51444935677500536,0.83742445329926973,0.45579065726259838,0.57482346631707526,0.058499685718620624,0.59255045535179895,0.49278356676641466,0.8176140778535177,0.6633275558636873,0.89174126477568205,0.82727640625126164,0.66626177795985242,0.24273134664053361,0.60516522607474266,0.27875695237688553,0.36485930676263334,0.34304758877442415,0.40247729433188639,0.23322310990964895,0.54873045428697076,0.46610672922240387,0.89457718330040914,0.8650563046604266,0.71041500376999978,0.41928103886618068,98467.163025210088,9772.5714285714294,8256.9260504201684,2830.4873949579833,269.48067226890754,15339.305882352941,611.94285714285718,546.49747899159661,590.57142857142856,162.12436974789915,738.7899159663865,43965.38319327731,1093.3411764705882,1177.4033613445379,1256.8336134453782,236.2453781512605,815.74453781512602,34703.26050420168,1729.2050420168068,100459.05210084033,11952.547899159665,8977.0386554621855,4042.9042016806725,524.93109243697484,16949.917647058825,779.94453781512607,687.09915966386552,705.22352941176473,282.0420168067227,1246.7966386554622,49302.847058823529,1641.0084033613446,1945.5899159663866,3444.7075630252102,586.97815126050421,1486.6033613445379,38792.919327731091,2434.0773109243696,0.94945229642531448,0.71079034205431879,0.14758502093433332,412685.73999999999,49752.220000000001,36162.699999999997,10972.559999999999,482.18000000000001,64684.639999999999,1344.98,2992.8400000000001,802.62,53.979999999999997,4617.5200000000004,237703.57999999999,2568.52,3655.6799999999998,7122.8000000000002,579.75999999999999,4299.7600000000002,181233.5,4775.9799999999996,435741.79999999999,75004.0,40123.360000000001,19896.82,2815.5799999999999,79206.339999999997,4300.3999999999996,5817.5600000000004,1760.9400000000001,922.74000000000001,9370.2800000000007,287332.71999999997,10581.74,13114.219999999999,20763.299999999999,2485.8600000000001,9224.8400000000001,209504.85999999999,11390.879999999999,0.90500686526298524,0.50320263878988847,0.34283480644226072
132,0.98111721271248387,0.94761755173278051,0.92268996239439183,0.89630270070553153,0.70297545592827793,0.56779594557503033,0.51006130230008229,0.24904807004658178,0.90027983370834941,0.8343090469689628,0.72665092252931607,0.3374501024577069,0.79989204210768294,0.47692030359818682,0.80455810845922571,0.41363712917739331,0.54653087779645837,0.10248207154206208,0.5833924790026801,0.52925491251353118,0.82226907534802784,0.65779042903553031,0.89246091004559602,0.8331169274974638,0.66424589773249088,0.23908517333530116,0.5936745980372139,0.31090277343471612,0.36447276329845496,0.34850220307740837,0.39073856975381011,0.23457173185269858,0.54839893486092772,0.44423771453085908,0.89372491631074225,0.86762542574903456,0.72140589595805893,0.47607733362832849,98750.7781512605,9683.1042016806714,8632.1243697478985,2782.2067226890758,275.20336134453783,15068.912605042016,538.33109243697481,655.00672268907567,546.44369747899157,142.59495798319327,672.77310924369749,44887.092436974788,960.30420168067224,1148.3512605042017,1263.8151260504201,218.46554621848739,823.77815126050416,33992.702521008403,1857.3025210084033,100651.356302521,11776.077310924369,9355.389915966387,3957.7579831932771,539.54957983193276,16738.031932773109,740.83865546218487,818.86890756302523,679.18487394957981,260.90924369747898,1153.2084033613446,50295.86386554622,1445.7058823529412,1934.3109243697479,3467.5159663865547,559.10924369747897,1502.1512605042017,38034.860504201679,2574.5596638655461,0.94973182427782976,0.70365998727811963,0.14708951722924449,415443.76000000001,47104.32,36096.959999999999,10425.959999999999,773.10000000000002,66393.779999999999,1584.2,2539.8200000000002,687.67999999999995,95.459999999999994,5192.3400000000001,236723.56,2721.54,4275.2799999999997,7071.04,574.55999999999995,3810.6799999999998,181906.26000000001,5938.96,438408.67999999999,71609.919999999998,40273.18,18362.16,3104.2199999999998,79579.360000000001,4694.6199999999999,5325.46,1662.52,931.48000000000002,9810.6599999999999,284142.06,11383.139999999999,13751.18,20289.799999999999,2449.4000000000001,8578.0200000000004,209659.89999999999,12474.780000000001,0.90754940867424017,0.51403829191890038,0.32218924611806871
133,0.98103225532572491,0.94755035810360211,0.91979070732349355,0.89400576490763717,0.69814904101803799,0.56956840378258333,0.49995030808984298,0.28076111980567153,0.90197700511562873,0.83463893377387599,0.72661052641001478,0.27786647775334122,0.82134812327151929,0.44343396618705316,0.81250941152645872,0.38175786017568286,0.56542282100891894,0.22925704743061481,0.58008269677558166,0.53031558394109579,0.82334919871903367,0.65750999667324583,0.89191696819257038,0.83429877284960696,0.62538940360174511,0.29861258696016052,0.60514208960453697,0.3050100884732011,0.36800541025074168,0.36997780422684723,0.40379973883970205,0.27613286323993319,0.55378184210701209,0.45285198101675417,0.89507432695988565,0.86353131321975218,0.71434766698743546,0.44289932683016364,98264.403361344535,9810.5142857142855,8479.8890756302517,2791.3394957983191,253.63865546218489,15013.396638655462,545.69915966386554,640.40168067226887,525.96806722689075,161.10084033613447,670.56974789915967,44366.852100840333,909.96470588235297,1253.8991596638655,1278.5478991596638,236.47394957983192,840.27226890756299,34848.453781512602,1807.7882352941176,100164.29411764706,11915.374789915966,9219.3680672268911,3998.1999999999998,507.32773109243698,16644.988235294117,751.0201680672269,779.69579831932776,647.33781512605037,284.92100840336133,1155.9899159663867,49743.253781512605,1455.036974789916,2072.0739495798321,3474.2638655462183,585.62184873949582,1517.3344537815126,38933.586554621848,2530.6840336134455,0.94946886591550683,0.70461471269094134,0.14761913637904561,412329.76000000001,50082.760000000002,36356.300000000003,10289.799999999999,929.27999999999997,66446.339999999997,1051.1800000000001,2303.4000000000001,888.32000000000005,252.59999999999999,5312.5,231774.73999999999,3175.5,3715.6999999999998,8281.0799999999999,744.03999999999996,4030.5999999999999,186209.06,4922.6400000000003,435153.40000000002,76170.339999999997,40666.739999999998,18065.959999999999,3309.8600000000001,79610.880000000005,3783.04,5194.46,2326.9200000000001,1101.8199999999999,10017.620000000001,277807.84000000003,10634.18,12182.219999999999,22382.639999999999,2694.5,8900.4799999999996,215636.72,11114.58,0.90728866815567022,0.52052527628162226,0.31396295696496962
134,0.98079124359983716,0.94618865823150156,0.9231147131991293,0.89863126443605756,0.70262035344302254,0.56067681724244278,0.5043145867216392,0.24328444806557539,0.90435194878490777,0.82356068059515364,0.76032138754302248,0.40306782664091895,0.81497506994762903,0.47863543911231049,0.82068756389054731,0.31334542319469633,0.56000861256270296,0.21646464066180271,0.58675819175174382,0.49975861438493924,0.82213821257307274,0.65034539120946733,0.89316540044925041,0.82988099633632584,0.6558345675191759,0.24111772613789131,0.60745842412028628,0.22774358436701322,0.3731485609610134,0.34236401252922127,0.39751928160084954,0.23679029082340788,0.54701572903513995,0.45583268129390486,0.89392100579567813,0.85155906469021914,0.70993444721566201,0.30098906659125058,98191.884033613445,9781.4840336134457,8463.5361344537814,2740.0705882352941,245.46050420168066,15221.304201680672,557.28235294117644,610.95462184873952,441.21680672268906,161.73613445378152,717.30252100840335,44410.337815126048,997.28739495798322,1179.3647058823528,1306.7831932773108,227.7344537815126,831.50252100840339,34657.428571428572,1838.0,100114.96806722689,11897.615126050419,9168.4554621848747,3899.7882352941178,486.72100840336134,16831.173109243697,732.95630252100841,749.66050420168062,537.61848739495804,288.81008403361346,1222.4840336134455,49722.411764705881,1520.6386554621849,1941.4739495798319,3502.0453781512606,572.88907563025214,1520.0705882352941,38770.1243697479,2588.9714285714285,0.94983782587932941,0.70831996319548995,0.14579930492058521,413841.09999999998,47730.239999999998,36205.620000000003,10217.18,788.29999999999995,67518.419999999998,1619.72,2376.7600000000002,421.60000000000002,226.08000000000001,4865.3800000000001,232899.28,2812.3200000000002,2650.1199999999999,6979.96,586.88,4229.4799999999996,186106.82000000001,3128.98,437376.94,73392.139999999999,40289.739999999998,18222.939999999999,3240.2399999999998,81983.539999999994,4018.48,4965.6999999999998,1345.48,1044.4200000000001,9735.4599999999991,280641.78000000003,11663.68,11636.42,20387.540000000001,2478.48,9278.5799999999999,218548.34,10395.66,0.9038002049922943,0.50106508560758423,0.34465603828430175
135,0.98146160839556762,0.94844183611532218,0.92497491881794969,0.89828231923192015,0.70694653973393629,0.56368278007004891,0.51610168427134229,0.2077856699537963,0.90485473921039805,0.83116856490204793,0.7801577632454153,0.33975778985684035,0.79473922902494321,0.433390843435354,0.83722138258639689,0.29636507549926933,0.57234881533772219,0.16151961280654503,0.57943065086649304,0.52591120521749957,0.82636898039967044,0.6673280271989227,0.89334259709174568,0.83465513203772346,0.64153011069032906,0.29589022190616576,0.61273252522079813,0.29532292517175118,0.36926750660802327,0.36272020270207789,0.39360979753904435,0.28921832288297311,0.56118270683559124,0.43315803845501966,0.89553071133992024,0.85956862233750386,0.71368596514769722,0.45891851579333126,98244.188235294117,9793.3210084033617,8638.7294117647052,2841.578151260504,276.24537815126052,15032.724369747899,573.63361344537816,485.95966386554619,598.64705882352939,169.78655462184875,688.82521008403364,44142.526050420165,967.15462184873945,1245.870588235294,1283.6352941176472,217.25210084033614,857.08067226890762,34778.618487394961,1778.8184873949581,100099.87899159663,11851.026890756302,9339.4201680672268,4019.5092436974792,535.25378151260509,16613.411764705881,735.27899159663866,611.47058823529414,715.04033613445381,296.64873949579834,1188.7966386554622,49412.763025210086,1507.5747899159664,2033.3025210084033,3476.166386554622,551.94789915966385,1527.2756302521009,38835.763025210086,2492.4386554621847,0.95038741266026217,0.71081517012436768,0.14451898027117513,412950.02000000002,48426.379999999997,36140.879999999997,11207.84,602.62,66485.240000000005,1392.6400000000001,2295.9400000000001,778.79999999999995,159.52000000000001,5578.54,230956.42000000001,3087.3600000000001,3580.8200000000002,7844.8400000000001,785.05999999999995,3680.1799999999998,186161.04000000001,6436.5799999999999,435398.35999999999,72567.580000000002,40233.32,19883.240000000002,2900.1999999999998,79990.080000000002,4098.9200000000001,5297.6199999999999,2627.8400000000001,987.62,10607.379999999999,276708.79999999999,10434.139999999999,12125.1,21627.799999999999,2714.4200000000001,8496.1599999999999,216574.95999999999,14025.540000000001,0.90695145964622492,0.51068872134600596,0.31607671797275544
136,0.98095655488391442,0.95018778720728847,0.92411647140150366,0.90144358848013595,0.70304082114826516,0.55071419161990898,0.50918298899919512,0.21761647840880036,0.90498029263946456,0.82450828113061858,0.79874505608430046,0.34116425003913087,0.8182442778061324,0.49035286834502684,0.79960897485617388,0.38866698347054368,0.61838996365904264,0.1439046362055601,0.58965695516449801,0.48189230414695972,0.82251878080990493,0.66736105282310787,0.89395819532164611,0.82585045500970433,0.65966365915794223,0.17939170386214573,0.62168168751238584,0.28271474870932956,0.37446791012464414,0.36647641427266231,0.40587690286866984,0.24034119417962871,0.55582951020179971,0.4645744317130906,0.8963743949744668,0.85860268893682634,0.74004298866864804,0.43880682704166257,98548.438655462189,9833.4235294117643,8672.4991596638647,2735.5932773109243,255.1563025210084,14913.110924369748,567.16134453781513,560.44369747899157,502.46218487394958,173.30924369747899,705.41008403361343,44400.645378151261,993.10756302521008,1302.2705882352941,1300.9361344537815,232.65546218487395,818.76302521008404,34630.563025210082,1899.129411764706,100461.57310924369,11955.257142857143,9384.638655462184,3891.0873949579832,501.10924369747897,16478.934453781512,710.06554621848738,684.93445378151262,628.38487394957986,280.25882352941176,1196.3058823529411,49667.473949579835,1505.4756302521009,2094.7546218487396,3474.09243697479,573.21680672268906,1473.0470588235294,38634.038655462187,2566.2420168067229,0.95070683325038241,0.71670191506750525,0.14406559236911165,416122.56,47387.68,36003.080000000002,10284.18,663.89999999999998,65525.519999999997,1438.5599999999999,2471.3000000000002,605.24000000000001,137.38,4391.3400000000001,230641.5,1643.8199999999999,3660.2399999999998,8246.9799999999996,593.96000000000004,4973.2600000000002,187921.22,4952.7600000000002,437937.17999999999,71007.559999999998,39939.360000000001,18674.259999999998,3050.7800000000002,79472.240000000005,4216.6199999999999,5039.8400000000001,1557.22,954.65999999999997,9112.7000000000007,279277.56,9163.2999999999993,12946.76,22503.439999999999,2471.3200000000002,10704.98,218868.66,11286.879999999999,0.90600937128067016,0.50603004661063855,0.31700653523206712
137,0.98144438075082063,0.94783771752675716,0.92288187532298205,0.89969161930400599,0.70159035486041033,0.55904007387582766,0.50714487632508831,0.17314781088365994,0.90343261757036619,0.83461910787129845,0.79549874176085322,0.2373462023818913,0.84782731029998115,0.49197114613148435,0.82006575201390308,0.46816410874572184,0.54395690527425866,0.14304979034535073,0.58030460264861616,0.51055608073370151,0.82434619772056483,0.64807934487382834,0.89439448461274529,0.83626054434245434,0.66131503079171383,0.26760738819323227,0.63829224069547197,0.2702683034214417,0.37303820102426555,0.35554964892462404,0.40037642277126834,0.27190431483898542,0.55088735070453532,0.44643108860691522,0.89597659022116638,0.86412321805958181,0.72679850626988862,0.46009071590924377,98639.547899159661,9671.297478991597,8650.176470588236,2692.2957983193278,241.21344537815125,14891.146218487394,706.08067226890762,683.67226890756308,556.73781512605046,128.30252100840337,661.63697478991594,44322.581512605044,977.29579831932779,1325.3092436974789,1290.3109243697479,233.10588235294117,824.49411764705883,34561.771428571432,1849.4420168067227,100504.4705882353,11732.082352941177,9373.0050420168063,3837.418487394958,475.63025210084032,16482.852100840337,887.59495798319324,806.38151260504196,678.89411764705881,235.8689075630252,1140.1546218487395,49555.964705882354,1477.8067226890757,2076.3361344537816,3458.9243697478992,582.21680672268906,1496.6655462184874,38574.413445378152,2544.6420168067225,0.95086995032655086,0.71418802324415265,0.14335651825956938,413585.5,47602.400000000001,36240.82,10703.18,475.36000000000001,67387.080000000002,962.98000000000002,2636.6799999999998,869.98000000000002,135.78,4925.6000000000004,233997.04000000001,3179.6199999999999,4456.6000000000004,7383.9200000000001,712.46000000000004,3990.46,182706.10000000001,5473.46,436346.32000000001,73451.5,40281.379999999997,19145.639999999999,2745.4000000000001,80739.919999999998,4057.2800000000002,5359.4200000000001,1858.28,949.17999999999995,9647.5200000000004,279813.56,11881.66,16489.540000000001,20767.619999999999,2620.2600000000002,8938.5799999999999,211435.23999999999,11896.48,0.90580057144165038,0.509775696051053,0.32388549357652663
138,0.98138006219284246,0.9448053102716778,0.92394600243416669,0.87955206412343134,0.70758207261512673,0.55560237564928872,0.51452866027583488,0.20056187766714084,0.90727349712816718,0.81568444941478346,0.74360988164826602,0.09106685851740387,0.81069746012674526,0.45558440397387995,0.81841199844931189,0.34925915304464206,0.59845120478060676,0.10040226921093347,0.60520718044509547,0.49795945019426036,0.82384824395538325,0.65657109571694272,0.89476183531512055,0.8325570383786205,0.64546917033411666,0.22618556364067216,0.60302656437084856,0.26182268187041458,0.37766299789704816,0.36374961741749556,0.40629706577451291,0.21662631421843387,0.56535120632637748,0.46774189927327509,0.89645129916453103,0.86577926601739097,0.72944219242834596,0.49072711121884782,98923.695798319328,9598.5714285714294,8664.4907563025208,2758.2369747899161,272.24705882352941,15337.586554621848,528.30420168067224,603.29243697478989,454.15126050420167,172.35294117647058,741.65546218487395,44442.278991596635,892.81512605042019,1168.9462184873948,1327.4352941176471,229.41512605042016,849.60504201680669,34583.697478991598,1859.0588235294117,100800.59663865546,11650.897478991597,9377.702521008403,3898.1159663865546,529.11932773109243,16905.141176470588,710.4588235294118,744.16470588235291,554.91764705882349,287.99831932773111,1225.4571428571428,49669.39495798319,1383.2033613445378,1938.4655462184874,3514.8672268907562,564.64873949579828,1502.7915966386554,38578.445378151264,2548.6033613445379,0.95107313053948539,0.71333676819276037,0.14198637996651545,414970.0,47431.300000000003,36238.019999999997,10891.040000000001,563.98000000000002,69159.779999999999,331.63999999999999,2446.0599999999999,730.72000000000003,97.340000000000003,4575.6000000000004,229917.22,2214.4200000000001,2843.52,7772.5799999999999,522.51999999999998,4166.8599999999997,186386.64000000001,6154.1400000000003,439212.17999999999,72240.919999999998,41200.540000000001,19602.220000000001,2812.0,84787.419999999998,3641.7199999999998,5369.0600000000004,2092.1999999999998,969.5,9188.7000000000007,276157.91999999998,9790.2800000000007,10860.48,21367.939999999999,2412.0799999999999,8908.4599999999991,215281.94,12540.860000000001,0.90553711891174316,0.48801256841155455,0.32398550838232043
139,0.98081045764961394,0.94845235559866781,0.92262034269865845,0.90772093670818399,0.70965420668195733,0.56748200121570969,0.50626404148834925,0.2555595012361892,0.90527565068962756,0.83098923939047542,0.75999414999976023,0.34799768133101472,0.78861089314098309,0.5072981887850837,0.84372390877171288,0.50927872511614625,0.56874532912706766,0.12303000575803458,0.59376951429140346,0.53406645467977132,0.82402161267088025,0.66366281862980614,0.89265957644573313,0.83232265925026561,0.6539644340545705,0.23765899107724189,0.62337725596902749,0.28802868205245002,0.37843662808875866,0.36468629373056483,0.41636163150236455,0.28066283230889622,0.54939128244290403,0.4333230961724393,0.89611038743357263,0.86825578183234819,0.7249926594005689,0.45732567504767135,98302.521008403361,9775.3226890756305,8659.176470588236,2883.9798319327733,262.83697478991598,15111.959663865546,532.75462184873948,526.98823529411766,504.42352941176472,144.5310924369748,736.71428571428567,43902.672268907561,958.18319327731092,1247.5193277310925,1332.4117647058824,246.22857142857143,813.72605042016812,34997.689075630253,1946.2470588235294,100225.80840336134,11862.944537815127,9385.4168067226892,4063.9226890756304,519.16974789915969,16693.213445378151,700.99831932773111,668.2487394957983,597.853781512605,254.12268907563026,1240.7411764705882,49181.8756302521,1465.1915966386555,2001.2268907563025,3520.8319327731092,591.38151260504196,1481.1411764705883,39055.10924369748,2684.5058823529412,0.95027530954665496,0.712567576976185,0.14501269538612926,411675.09999999998,50282.440000000002,35989.120000000003,10661.5,762.84000000000003,67184.300000000003,1692.96,2568.4000000000001,784.88,115.38,5320.8400000000001,235491.78,2591.5999999999999,3819.2199999999998,7775.4399999999996,738.79999999999995,3809.5599999999999,182488.42000000001,5530.54,434049.32000000001,75765.039999999994,39647.779999999999,18787.380000000001,2984.98,80848.580000000002,4864.8599999999997,5062.8999999999996,1541.1600000000001,937.82000000000005,9962.8799999999992,282933.28000000003,10904.700000000001,13259.860000000001,21320.900000000001,2632.3400000000001,8791.5,210178.17999999999,12093.219999999999,0.90738699197769168,0.52409483789057687,0.31886056959629061
140,0.98160773839353921,0.95060213465847665,0.92292362735559985,0.90574221509020947,0.70265617260743862,0.56930374884491941,0.51322944319479058,0.2541323494859567,0.9054364786821375,0.83456869594223848,0.76221214118155101,0.34453773598233162,0.83973924193219818,0.49447966575348923,0.8512946134190571,0.41898351844364634,0.57266791825606567,0.09723910030913549,0.60511602812248177,0.52885385998496781,0.82928518880332913,0.66993786389988308,0.89531835018150141,0.83247607888194386,0.6580041230710042,0.249854611290942,0.64319614891981181,0.29355327897013539,0.37945344303078909,0.37543915008062934,0.40614857607338806,0.30237595027181563,0.55415102968672236,0.44918429554873107,0.89733635458498073,0.86770217600423794,0.73833883611687046,0.47350251408902239,97926.430252100836,9868.5899159663859,8598.4420168067227,2710.8605042016807,255.39159663865547,15010.791596638655,569.56974789915967,588.86890756302523,555.45042016806724,160.97647058823529,733.24705882352941,44553.534453781511,954.32605042016803,1292.1226890756302,1339.1428571428571,235.13613445378152,830.86890756302523,35106.529411764706,1955.8806722689076,99761.265546218492,11900.115966386555,9316.5260504201688,3858.0184873949579,497.61680672268909,16578.514285714286,747.25882352941176,701.25210084033608,652.4773109243697,281.09915966386552,1211.746218487395,49762.784873949582,1450.3344537815126,2008.909243697479,3529.1361344537813,578.94117647058829,1499.3546218487395,39123.043697478992,2649.0285714285715,0.95124978287881157,0.71884818176911869,0.14190378140251175,415088.15999999997,48291.599999999999,36213.82,10522.76,800.39999999999998,66950.820000000007,1463.3,2516.1399999999999,704.67999999999995,91.219999999999999,5094.2799999999997,237507.34,2732.46,3674.0599999999999,8185.8800000000001,837.65999999999997,3934.54,180964.20000000001,5612.5200000000004,436658.14000000001,72083.699999999997,39982.480000000003,18483.560000000001,3149.54,80222.059999999998,4247.1400000000003,5088.46,1681.8800000000001,938.10000000000002,9632.6800000000003,285302.29999999999,10936.200000000001,12515.82,21803.48,2770.2600000000002,8759.2999999999993,208555.66,11853.200000000001,0.90912689089775089,0.52170889176487945,0.31683048635721206
